Code_INSEE,latitude,longitude,pop,code_dep
59070,50.28475716,3.749053202,376,59
7315,44.62773365,4.162436977,376,7
51140,49.15961311,3.868017494,376,51
16165,45.75647571,-0.210601025,376,16
76328,49.65489166,1.192396092,376,76
22052,48.36482375,-3.436199321,376,22
57167,49.30626854,6.401789422,376,57
33375,44.81093167,-0.168129041,376,33
8070,49.48784793,4.19048684,376,8
67217,48.47895733,7.677693534,376,67
17046,45.92129515,-0.601162351,375,17
8451,49.5452885,4.090274148,375,8
25387,47.29876322,6.834997664,375,25
4097,44.19719902,6.321576075,375,4
49291,47.17229217,-0.099534552,375,49
2A062,42.03029276,8.936266007,375,2A
52440,48.36003692,5.109476471,375,52
5113,44.54682279,6.131666135,375,5
53129,48.13291229,-1.01163241,375,53
53160,48.38589694,-0.535818668,375,53
27273,48.98423323,1.403418079,375,27
24489,45.54116927,1.024330311,375,24
64529,43.2913256,-0.781603331,375,64
71541,46.83901983,5.335464363,375,71
59500,50.10392359,3.131701622,375,59
68214,47.60421208,7.024329748,375,68
60293,49.188836,1.853200825,375,60
51409,48.87177745,4.284395458,375,51
68142,48.06324233,7.132618079,375,68
90021,47.57926264,6.941477573,375,90
71290,46.39155075,4.599132632,374,71
3253,46.48177729,3.649331421,374,3
64344,43.23276926,-0.127683079,374,64
10203,48.15251912,4.818379813,374,10
2363,49.51201531,3.260826581,374,2
71165,47.0930978,4.163634537,374,71
72208,48.10725067,0.771306974,374,72
7128,45.11565848,4.525556315,374,7
32369,43.7937355,-0.004949822,374,32
60515,49.46840534,2.539837175,374,60
58004,47.03387776,3.63261778,374,58
3227,46.2294445,3.336254371,374,3
2824,49.5175796,3.65105369,374,2
62881,50.21658513,2.165358245,374,62
62692,50.75333593,1.952671791,374,62
47036,44.42542208,0.972634936,374,47
54496,48.51914919,5.800507938,374,54
18198,46.93555177,2.124014781,374,18
46051,44.62145194,1.926591759,374,46
12108,44.50346426,2.179914826,374,12
40026,43.79405481,-0.555863442,374,40
11274,43.07491632,2.147403759,374,11
17023,45.84750019,-0.394514249,374,17
59031,50.27834651,3.824561252,374,59
77163,49.0618014,2.883514634,374,77
38263,45.2849341,5.451169935,373,38
27171,48.98485314,1.296827861,373,27
7001,44.88853282,4.392429684,373,7
80123,49.99020263,2.086546999,373,80
24071,45.64462046,0.601830505,373,24
3108,46.1956641,2.945969168,373,3
33406,44.89979475,-0.064179001,373,33
82145,44.02451136,1.631649223,373,82
71440,46.91915395,4.092097575,373,71
40149,44.14999676,-0.390748527,373,40
68168,47.56318493,7.401957631,373,68
22073,48.3463965,-2.969353035,373,22
19106,45.29726814,2.159271309,373,19
72235,48.26622971,0.114166808,373,72
3296,46.71562219,2.820391232,373,3
8406,49.35952381,4.721508234,373,8
42298,45.66413578,3.860105266,373,42
58077,47.44057647,3.163198996,373,58
91035,48.45341376,1.956771833,373,91
12170,44.5070771,2.097420659,373,12
54202,48.7076893,5.991121884,373,54
70076,47.39377562,5.931029865,373,70
31323,43.08296297,0.644835611,373,31
87124,45.65894068,1.113799481,373,87
40040,43.92072449,-0.828009112,373,40
68378,47.64301953,7.106462347,373,68
48105,44.75737397,3.800035654,373,48
80623,49.62531212,2.646736895,373,80
38326,44.89847903,5.756621714,373,38
79271,46.52538057,-0.359877374,373,79
11064,43.13361136,2.653793404,373,11
47154,44.262002,0.517409737,373,47
54175,48.49309604,6.393309407,373,54
2B121,42.40818035,8.707077545,373,2B
54139,48.69143769,6.402281581,373,54
2A040,42.08874329,9.071004453,372,2A
51417,48.66758828,4.73795506,372,51
47265,44.48597732,0.602513041,372,47
2258,49.14705226,3.177197096,372,2
33178,44.43638993,-0.134945963,372,33
60687,49.47623162,1.792391402,372,60
76327,49.80685245,0.910034177,372,76
51471,49.19813362,3.952923464,372,51
76336,49.83887154,0.764828837,372,76
54277,49.17343409,5.796651528,372,54
89397,47.83814047,3.222966334,372,89
89360,47.82346719,3.367894586,372,89
50194,49.4413988,-1.353324839,372,50
7023,44.50828606,4.372447258,372,7
63377,46.06875454,2.593045448,372,63
9301,42.91629175,1.2434207,372,9
23162,46.28100031,1.990501709,372,23
76653,49.75757681,0.722349348,372,76
30201,44.39814095,3.966973128,372,30
5147,44.66852889,6.129921943,372,5
63157,45.67928027,3.409523448,372,63
2A284,41.74177109,8.88010383,372,2A
39354,46.89452727,5.639021032,372,39
8089,49.418435,4.973634488,372,8
12178,44.14863888,3.111482545,371,12
31388,43.70472308,1.642473675,371,31
61149,48.72225333,-0.492334552,371,61
30049,43.97801769,4.334881135,371,30
54538,48.56869576,5.746488932,371,54
6068,43.72424938,6.963560651,371,6
76010,49.65451661,0.967454665,371,76
86149,46.91995115,0.05011036,371,86
72184,47.98060801,-0.1789575,371,72
55340,48.77516108,4.992312529,371,55
17440,45.94657419,-0.561311451,371,17
87057,46.21512829,1.24961324,371,87
59003,50.2337094,4.096227014,371,59
46340,44.51747459,1.454545443,371,46
86118,46.46925134,0.974156008,371,86
57577,49.03893859,7.395570125,371,57
35270,48.57925086,-1.549145518,371,35
27631,49.26340594,0.717331891,371,27
28148,48.46021658,1.111259254,371,28
54213,49.14327796,5.83078365,371,54
24032,45.1003504,0.363141786,371,24
79244,47.05063217,-0.1502834,371,79
47074,44.52037307,0.068285349,371,47
80396,50.23758359,2.011245068,371,80
60008,49.42225141,2.418143126,370,60
88402,48.38202347,6.61151563,370,88
9116,43.12801596,1.548796021,370,9
62640,50.12860974,2.419006374,370,62
40147,43.7562134,-0.789651425,370,40
4220,44.39035846,6.561355974,370,4
51200,48.99952417,3.966743858,370,51
71210,46.27913828,4.746477359,370,71
80760,49.99154148,1.59869864,370,80
71123,46.22892042,3.938117444,370,71
60588,49.61667158,1.921590844,370,60
35230,48.46632388,-1.256990601,370,35
50263,48.56893406,-1.023227974,370,50
25041,46.89914744,6.237272334,370,25
41222,47.25517056,1.823909566,370,41
46321,44.49629149,1.059451138,370,46
2192,49.21673341,3.247080045,370,2
9275,43.27901656,1.502324996,370,9
11355,43.10389397,2.211008862,370,11
11436,43.01821152,2.857598964,370,11
27514,49.01523611,0.494315402,370,27
57051,48.93850577,6.614396783,370,57
61348,48.48067055,0.562615492,370,61
23197,45.99742824,1.962759296,370,23
55447,48.6626473,5.095071609,370,55
46010,44.42438184,1.541575925,370,46
35153,48.5707435,-1.855494491,370,35
26272,44.51254803,4.857544222,370,26
51059,48.68130498,4.608751398,370,51
83052,43.58746977,5.848720662,370,83
68096,47.59458246,7.353675696,370,68
76689,49.71970537,0.518166306,369,76
88395,48.34661571,6.580795929,369,88
89328,47.89824988,3.669322807,369,89
76225,49.6297956,0.672540786,369,76
31090,43.76920398,0.998300952,369,31
57014,49.02737334,6.815557405,369,57
58225,46.90742504,3.08679776,369,58
68340,47.54611264,7.153013673,369,68
86257,46.87005265,0.29088737,369,86
79183,46.8367681,-0.736426265,369,79
72221,47.65642251,0.398090984,369,72
80572,49.94808475,2.647327391,369,80
17081,45.30586292,-0.465409168,369,17
37044,46.94897063,0.899411623,369,37
24510,44.83916805,1.109575065,369,24
71367,46.63958196,5.305525329,369,71
56238,48.0961763,-3.367007694,369,56
48064,44.81152197,3.129327023,369,48
64134,43.36693364,-1.267899487,369,64
60490,49.47361795,1.979366241,369,60
2461,49.59443854,3.146271247,369,2
24425,45.41357716,0.835390333,369,24
16045,45.56357906,-0.05506958,369,16
62485,50.5378767,2.25617757,369,62
64389,43.4131575,-0.203083854,369,64
15005,44.9887543,3.158511844,369,15
73220,45.4684794,6.249102658,369,73
5008,44.49293455,5.720226822,369,5
30280,43.92514332,3.652886836,369,30
28339,48.42420251,1.25461737,369,28
65303,43.19237663,0.174125978,369,65
63460,45.91903569,2.645208865,369,63
27658,49.12097299,0.914720111,369,27
71259,46.24026678,4.201777698,369,71
73237,45.50764817,6.28509754,369,73
63020,45.68183929,2.915467804,369,63
64211,43.29995412,-0.140667798,369,64
52470,47.99665715,5.751002466,368,52
24565,45.6108637,0.530300495,368,24
16049,45.23632481,0.14359457,368,16
76677,49.854797,1.486914639,368,76
45033,48.14843733,2.433161619,368,45
55348,48.54359924,5.269059764,368,55
2686,49.54431212,3.202604372,368,2
9236,42.92170874,1.601372536,368,9
32204,43.76544113,0.51974783,368,32
70402,47.52906587,5.573580523,368,70
3241,46.69795028,3.105513556,368,3
38186,44.88642556,5.525804416,368,38
3234,46.38382498,3.407432562,368,3
1011,46.20549816,5.657814753,368,1
71243,46.47320758,5.339489563,368,71
52510,48.46916301,4.968298476,368,52
24300,44.76519827,1.290751502,368,24
70259,47.69994272,6.524953079,368,70
76352,49.4610492,1.446978217,368,76
52037,47.90132867,5.391649811,368,52
15079,45.26972688,2.367822016,368,15
51590,48.84241851,4.783287255,368,51
55053,49.32308816,5.561729379,368,55
73217,45.47219926,6.137316573,368,73
21573,47.44143801,4.782307691,368,21
27415,49.2227028,0.443976743,368,27
68083,48.02186943,7.146550234,368,68
7096,44.84556021,4.525832081,368,7
62856,50.37272647,2.52941539,368,62
71469,46.28719126,4.525177342,368,71
63370,45.66204967,2.679635035,368,63
39494,46.56836365,5.903014295,368,39
9241,42.84570653,1.493142867,368,9
14393,49.07543584,-0.454171502,368,14
38300,45.37325112,5.18172675,368,38
17329,45.91347054,-1.061956845,368,17
15087,44.77307826,2.430499702,368,15
57635,48.82110551,7.155428354,368,57
36017,46.69728206,2.057296286,367,36
72083,47.9421921,-0.218013744,367,72
77454,48.51881483,3.152203269,367,77
70271,47.61190295,6.485600605,367,70
89452,48.01430948,3.338999686,367,89
78528,49.01918866,1.601834647,367,78
38018,45.06504706,5.311346377,367,38
52031,48.12584815,4.977403679,367,52
55372,48.7206725,5.318521909,367,55
86170,46.32428351,0.807504561,367,86
62508,50.54908358,2.409450216,367,62
88140,48.14272661,5.898222588,367,88
24199,45.41633672,0.40556165,367,24
89251,47.78776882,3.314540382,367,89
12256,44.45433752,1.872325476,367,12
68285,48.21900378,7.365499433,367,68
21291,47.52452509,4.284443868,367,21
8206,49.7946548,4.588290516,367,8
27383,48.75284049,0.851247886,367,27
81045,44.07587536,1.928670835,367,81
79215,46.66030159,-0.413918277,367,79
88122,48.21317645,6.261837057,367,88
71247,46.68741413,4.723170091,367,71
76609,49.66529739,0.204761685,367,76
91137,48.34393976,2.314851154,367,91
47150,44.46263685,0.219860232,367,47
64274,43.18510667,-1.288786348,367,64
2025,49.76179993,3.197250955,367,2
28375,48.76952068,1.487407847,367,28
70154,47.41304636,6.132829491,367,70
3059,46.26625837,3.229793531,367,3
15028,44.88331323,2.571773326,367,15
81024,43.89815198,1.571603475,367,81
54229,48.45766934,6.687330221,367,54
79145,46.7303623,-0.249500521,367,79
28245,48.37065812,1.389657057,367,28
27079,49.15679749,0.578455296,367,27
32200,43.60349581,0.526620389,366,32
24395,44.78047323,1.15873937,366,24
78185,48.89571685,1.659413235,366,78
76668,49.63691463,0.925129998,366,76
50426,49.39051986,-1.501550986,366,50
78653,48.82148431,1.828436947,366,78
59635,50.12834124,3.308971197,366,59
54303,48.54420142,6.597791724,366,54
23106,46.23134475,2.384241615,366,23
2464,49.43271903,3.405729773,366,2
89277,47.67657156,3.876916303,366,89
55382,48.82151544,5.050830031,366,55
46082,44.38774125,1.582970017,366,46
57339,48.71800555,7.263022457,366,57
2759,49.85717251,3.794382858,366,2
33472,44.99572551,-0.03203793,366,33
76121,49.57439923,1.429667712,366,76
77434,48.43798895,3.204632812,366,77
14211,48.9563571,-0.531158874,366,14
5149,44.6468761,6.211718671,366,5
18077,47.10879813,2.828113722,366,18
28111,48.23831643,0.857009664,366,28
36012,46.48085497,1.570280161,366,36
31156,43.76048066,1.042036193,366,31
81055,43.41108582,2.078346207,366,81
55271,48.90097244,5.030160266,365,55
80601,50.00391746,3.015061346,365,80
53222,48.21807752,-0.734109264,365,53
48010,44.75748866,3.726945972,365,48
21193,46.98830816,5.011237009,365,21
10307,48.24739138,3.941991517,365,10
46237,44.64543781,1.911718135,365,46
21115,47.81686753,4.577138746,365,21
44105,47.70497825,-1.664737541,365,44
11216,43.1174399,2.183953874,365,11
30110,44.01333147,4.510914839,365,30
3214,46.44451461,3.036771991,365,3
47134,44.02335732,0.285773041,365,47
40208,43.77802682,-0.832303249,365,40
49012,47.21240104,-0.47293166,365,49
62804,50.23940927,2.434727124,365,62
27498,49.14609406,0.833122827,365,27
10351,48.44449636,3.689623054,365,10
17432,45.29416763,-0.437417271,365,17
26226,44.44432529,5.069110536,365,26
2232,49.21330897,3.013061738,365,2
2154,49.3002009,3.397591025,365,2
50120,48.89295744,-1.482590685,365,50
54435,48.97196617,5.963149934,365,54
46114,44.59022583,1.144021206,365,46
60583,49.38820023,2.026358428,365,60
9269,42.99193993,1.537967816,365,9
89133,47.98265689,3.174856664,365,89
70046,47.61831756,6.450407468,365,70
70347,47.58755602,6.553984781,365,70
77282,49.02889304,2.571854714,365,77
38074,45.24596578,5.447040316,365,38
70039,47.37062527,5.824791729,365,70
71252,46.65015555,4.792576353,364,71
89212,47.71667851,3.569796891,364,89
87149,46.24885907,1.310481735,364,87
14078,49.28043745,-0.836134691,364,14
73013,45.18852969,6.339899733,364,73
18001,47.28265344,2.458777864,364,18
65396,42.97532137,-0.091782818,364,65
25111,47.26112231,6.095417992,364,25
60655,49.55669026,3.07817074,364,60
23155,45.99570825,1.846114822,364,23
63189,45.65093834,2.746019414,364,63
16318,45.89624736,0.281694717,364,16
62780,50.23579726,3.090286598,364,62
71526,46.29357659,4.723476946,364,71
81087,43.9601258,1.98037929,364,81
60366,49.4262726,2.323545517,364,60
67426,48.34981442,7.285746535,364,67
76112,49.83803356,1.149148427,364,76
33486,45.09009983,-0.580473676,364,33
89398,48.10486552,3.759667188,364,89
63358,46.03953888,3.044811203,364,63
67398,48.22386577,7.603862874,364,67
89306,47.49292038,3.871447685,363,89
12080,43.94712859,2.593140855,363,12
86105,46.43958036,0.423353423,363,86
47090,44.17305488,0.382704056,363,47
72019,47.9573423,-0.267295989,363,72
59148,50.15644724,4.124649224,363,59
57187,49.22174236,6.487127243,363,57
4141,44.03142598,5.724808814,363,4
50251,49.50934439,-1.432546921,363,50
33489,45.10417632,-0.507779258,363,33
62077,50.42057643,2.472245104,363,62
22045,48.45219501,-2.946627168,363,22
46011,44.85830815,1.825588351,363,46
68014,48.20426609,7.211276613,363,68
24453,45.45337159,0.841754033,363,24
39197,46.51824193,5.38565812,363,39
41141,47.91859052,1.318672727,363,41
54024,48.83544212,6.288726609,363,54
26349,45.21594478,5.016145315,363,26
63461,45.92749735,3.415640739,363,63
70439,47.58104644,6.004103247,363,70
60478,49.1960846,2.957912888,363,60
29282,48.36988256,-4.732929751,363,29
28058,48.67275991,1.520983301,363,28
81293,43.87954651,1.593656312,363,81
34043,43.77159933,3.994910705,363,34
33549,44.69003684,-0.340475125,363,33
48126,44.64989722,3.386003003,363,48
54289,48.73920975,6.273788068,362,54
36137,46.73489906,0.917095458,362,36
86182,46.88236327,0.327354895,362,86
21506,47.10495273,4.942856845,362,21
57280,48.70418116,7.163038799,362,57
3028,46.20948267,3.576882653,362,3
73323,45.55752264,6.869102555,362,73
16253,46.03391577,0.001548607,362,16
55433,48.62749033,5.720629428,362,55
76288,49.81881175,1.216692431,362,76
56139,47.88550298,-2.412323364,362,56
38129,45.01153599,5.517752452,362,38
31502,43.19678531,0.745570888,362,31
89062,47.92278046,3.845166306,362,89
46140,44.38893486,1.540387792,362,46
43259,45.14654446,3.711226201,362,43
62172,50.19727993,2.820573439,362,62
12165,44.49571281,2.571476351,362,12
51468,49.25658966,3.857012281,362,51
95059,49.19249432,2.070914171,362,95
40164,44.13585533,-0.302200932,362,40
21398,47.33121154,5.419544261,362,21
23199,46.31603592,1.557424065,361,23
39032,46.40117577,5.840790435,361,39
30231,44.14764768,3.68551072,361,30
42119,45.74349038,3.984048236,361,42
52484,48.44233563,5.181831079,361,52
10259,48.47585525,3.440375775,361,10
57599,49.20735654,6.472486748,361,57
24522,45.43786084,1.034845787,361,24
32416,43.77041313,0.928322764,361,32
61129,48.47925862,0.610569927,361,61
52178,48.37118044,4.917063852,361,52
17159,45.53125417,-0.525777431,361,17
2450,49.87323875,3.570704896,361,2
22033,48.21749292,-3.039121201,361,22
79092,46.50342899,-0.20121342,361,79
19047,45.05821669,1.434121359,361,19
2210,49.40075528,3.465715911,361,2
15212,44.65548911,2.210656241,361,15
21610,47.24985833,5.461666753,361,21
77013,48.84886705,3.089409302,361,77
14379,49.04646171,-0.644154382,361,14
88166,48.32371008,6.301113068,361,88
69182,46.26637746,4.472013452,361,69
67381,48.91558239,7.307197071,361,67
67037,48.89968409,7.791093087,361,67
32091,43.69390931,0.536074019,361,32
2714,49.37247539,3.446971806,361,2
1090,46.02594022,5.20485904,361,1
50445,49.23897653,-1.247970818,361,50
77052,48.55750237,2.879728602,361,77
55014,49.15577678,5.094771989,360,55
46123,44.92708788,1.824848728,360,46
37220,47.18059145,0.110524552,360,37
39245,46.94556651,5.456111356,360,39
45223,47.9957733,2.36897541,360,45
3282,46.58749056,2.879945459,360,3
22261,48.51023539,-2.421789786,360,22
25510,47.28278133,5.803620785,360,25
33086,44.7961983,-0.292259096,360,33
77098,48.5830851,3.10857327,360,77
81323,43.6775902,1.916236802,360,81
88237,48.21072157,6.289924349,360,88
89116,48.13522939,3.187664788,360,89
46186,44.83267399,1.380720334,360,46
77325,48.43214775,3.246043896,360,77
76093,49.43534155,1.61372175,360,76
64473,43.10974077,-0.381940819,360,64
60287,49.61257998,3.078766472,360,60
3105,46.22674685,3.70488869,360,3
54236,49.42115882,5.520200126,360,54
11382,43.35592625,1.917042104,359,11
52401,48.04907635,5.256480067,359,52
79354,46.55984495,-0.255931905,359,79
81178,43.90808516,1.609431043,359,81
8322,49.73278476,4.589840681,359,8
66052,42.5997202,2.415808743,359,66
72234,48.20250131,-0.042419528,359,72
12276,44.14532726,2.323258609,359,12
8083,49.65899103,5.079634078,359,8
71025,46.41047231,4.395422334,359,71
79203,46.97912424,-0.06263435,359,79
40114,43.80779055,-1.047839924,359,40
3097,46.37829245,2.775575061,359,3
2019,49.72106741,3.176115014,359,2
80588,50.12592212,1.904115595,359,80
34085,43.45076974,3.274959892,359,34
47279,44.1281008,0.783277975,359,47
76279,49.61579235,0.591746171,359,76
2650,50.0193342,3.973422509,359,2
80476,50.03285011,1.897027853,359,80
9106,42.94405319,1.871197902,359,9
2166,49.08981274,3.508718385,359,2
37187,47.01417827,0.538082912,359,37
76420,49.59905749,1.460805929,359,76
73040,45.29203254,7.045327343,359,73
86169,47.10335286,-0.012821666,359,86
68148,47.59830717,7.336623281,359,68
65073,43.35996407,0.110946826,359,65
80251,50.00088176,1.764043317,359,80
74091,46.18110511,6.631119379,359,74
77023,49.01687748,2.8765598,359,77
72009,47.78943455,-0.11070786,358,72
37016,47.20388969,0.943284327,358,37
62122,50.11831854,2.932132041,358,62
39167,46.7469594,5.39199283,358,39
30204,44.22439681,4.227383435,358,30
